Year,LabelCity,CityNormalized,DEI,Status,Reason,BoundaryName,BoundaryGB,MatchMethod,TNTL
2022,潍坊,潍坊,70.6,matched,,潍坊市,156370700,unique_exact_or_prefix,152822.593707837
2022,潮州,潮州,42.5,matched,,潮州市,156445100,unique_exact_or_prefix,43069.3268600029
2022,濮阳,濮阳,40.3,matched,,濮阳市,156410900,unique_exact_or_prefix,45349.9708385103
2022,烟台,烟台,72.6,matched,,烟台市,156370600,unique_exact_or_prefix,110149.698437598
2022,焦作,焦作,54.8,matched,,焦作市,156410800,unique_exact_or_prefix,39906.8172890817
2022,牡丹江,牡丹江,50.4,matched,,牡丹江市,156231000,unique_exact_or_prefix,24136.7124753054
2022,玉林,玉林,42.6,matched,,玉林市,156450900,unique_exact_or_prefix,33668.9390065072
2022,玉溪,玉溪,52.8,matched,,玉溪市,156530400,unique_exact_or_prefix,22122.7508513268
2022,珠海,珠海,69.3,matched,,珠海市,156440400,unique_exact_or_prefix,48281.2996333375
2022,甘南,甘南,35.7,matched,,甘南藏族自治州,156623000,unique_exact_or_prefix,5276.44159685911
2022,百色,百色,39,matched,,百色市,156451000,unique_exact_or_prefix,24524.442257768
2022,益阳,益阳,48.1,matched,,益阳市,156430900,unique_exact_or_prefix,14494.6102955659
2022,盐城,盐城,59.8,matched,,盐城市,156320900,unique_exact_or_prefix,132910.155284305
2022,盘锦,盘锦,43.1,matched,,盘锦市,156211100,unique_exact_or_prefix,40420.6118344751
2022,眉山,眉山,40.1,matched,,眉山市,156511400,unique_exact_or_prefix,31745.4303926038
2022,石嘴山,石嘴山,40.2,matched,,石嘴山市,156640200,unique_exact_or_prefix,20750.4891657306
2022,石家庄,石家庄,65.3,matched,,石家庄市,156130100,unique_exact_or_prefix,132737.713107333
2022,福州,福州,75.1,matched,,福州市,156350100,unique_exact_or_prefix,137129.803481146
2022,秦皇岛,秦皇岛,54.7,matched,,秦皇岛市,156130300,unique_exact_or_prefix,42578.4702703032
2022,红河,红河,47,matched,,红河哈尼族彝族自治州,156532500,unique_exact_or_prefix,35507.2326612449
2022,绍兴,绍兴,68.5,matched,,绍兴市,156330600,unique_exact_or_prefix,115021.624950741
2022,绵阳,绵阳,64.7,matched,,绵阳市,156510700,unique_exact_or_prefix,46245.3208661313
2022,聊城,聊城,44.3,matched,,聊城市,156371500,unique_exact_or_prefix,64906.3435821903
2022,肇庆,肇庆,54,matched,,肇庆市,156441200,unique_exact_or_prefix,57110.9303397679
2022,自贡,自贡,41.5,matched,,自贡市,156510300,unique_exact_or_prefix,16444.9133697739
2022,舟山,舟山,39,matched,,舟山市,156330900,unique_exact_or_prefix,29448.5371670522
2022,芜湖,芜湖,65,matched,,芜湖市,156340200,unique_exact_or_prefix,63851.6447332317
2022,苏州,苏州,80.4,matched,,苏州市,156320500,unique_exact_or_prefix,442380.835905172
2022,茂名,茂名,53.8,matched,,茂名市,156440900,unique_exact_or_prefix,55875.7608489046
2022,荆州,荆州,47.1,matched,,荆州市,156421000,unique_exact_or_prefix,39817.8860365157
2022,荆门,荆门,46.4,matched,,荆门市,156420800,unique_exact_or_prefix,18744.4939708093
2022,莆田,莆田,52,matched,,莆田市,156350300,unique_exact_or_prefix,53072.9625872799
2022,菏泽,菏泽,59.9,matched,,菏泽市,156371700,unique_exact_or_prefix,85991.385099145
2022,营口,营口,42.7,matched,,营口市,156210800,unique_exact_or_prefix,46038.8034404044
2022,蚌埠,蚌埠,51,matched,,蚌埠市,156340300,unique_exact_or_prefix,40432.987783821
2022,衡水,衡水,51.9,matched,,衡水市,156131100,unique_exact_or_prefix,29275.9932224634
2022,衡阳,衡阳,53.6,matched,,衡阳市,156430400,unique_exact_or_prefix,22553.1888140281
2022,衢州,衢州,40.9,matched,,衢州市,156330800,unique_exact_or_prefix,38627.736146408
2022,襄阳,襄阳,61,matched,,襄阳市,156420600,unique_exact_or_prefix,43607.3767754513
2022,西宁,西宁,59.6,matched,,西宁市,156630100,unique_exact_or_prefix,39318.3368963316
2022,西安,西安,71.5,matched,,西安市,156610100,unique_exact_or_prefix,226696.960379186
2022,许昌,许昌,53.2,matched,,许昌市,156411000,unique_exact_or_prefix,39843.0537925842
2022,贵港,贵港,38,matched,,贵港市,156450800,unique_exact_or_prefix,21538.9567949978
2022,贵阳,贵阳,69.4,matched,,贵阳市,156520100,unique_exact_or_prefix,70093.2398048434
2022,资阳,资阳,37.7,matched,,资阳市,156512000,unique_exact_or_prefix,16444.2692835481
2022,赣州,赣州,53.9,matched,,赣州市,156360700,unique_exact_or_prefix,60253.3776392011
2022,赤峰,赤峰,45.4,matched,,赤峰市,156150400,unique_exact_or_prefix,48258.4565222488
2022,达州,达州,44.6,matched,,达州市,156511700,unique_exact_or_prefix,27579.5490206204
2022,运城,运城,40.7,matched,,运城市,156140800,unique_exact_or_prefix,45259.7172064099
2022,连云港,连云港,65.1,matched,,连云港市,156320700,unique_exact_or_prefix,65672.3844682904
2022,通辽,通辽,41.4,matched,,通辽市,156150500,unique_exact_or_prefix,28083.9608661778
2022,遂宁,遂宁,38.1,matched,,遂宁市,156510900,unique_exact_or_prefix,26745.0003246092
2022,遵义,遵义,61.1,matched,,遵义市,156520300,unique_exact_or_prefix,44910.3110236159
2022,邢台,邢台,52.9,matched,,邢台市,156130500,unique_exact_or_prefix,64301.2943441858
2022,邯郸,邯郸,59.5,matched,,邯郸市,156130400,unique_exact_or_prefix,76451.6699208124
2022,邵阳,邵阳,45.2,matched,,邵阳市,156430500,unique_exact_or_prefix,19759.2466226676
2022,郑州,郑州,75.8,matched,,郑州市,156410100,unique_exact_or_prefix,198284.26213343
2022,郴州,郴州,46.2,matched,,郴州市,156431000,unique_exact_or_prefix,15472.7457884022
2022,鄂尔多斯,鄂尔多斯,56.5,matched,,鄂尔多斯市,156150600,unique_exact_or_prefix,84157.5874189966
2022,鄂州,鄂州,43.6,matched,,鄂州市,156420700,unique_exact_or_prefix,21658.3377007629
2022,酒泉,酒泉,43.2,matched,,酒泉市,156620900,unique_exact_or_prefix,29987.0246912017
2022,重庆,重庆,80.5,matched,,重庆市,156500000,unique_exact_or_prefix,313207.560894484
2022,金华,金华,68.4,matched,,金华市,156330700,unique_exact_or_prefix,171725.231394301
2022,金昌,金昌,37.5,matched,,金昌市,156620300,unique_exact_or_prefix,13907.1694235208
2022,钦州,钦州,41.3,matched,,钦州市,156450700,unique_exact_or_prefix,20496.474060434
2022,铜仁,铜仁,39.3,matched,,铜仁市,156520600,unique_exact_or_prefix,20836.8995497905
2022,铜陵,铜陵,59.4,matched,,铜陵市,156340700,unique_exact_or_prefix,16318.1680271476
2022,银川,银川,62.1,matched,,银川市,156640100,unique_exact_or_prefix,103903.036363424
2022,镇江,镇江,69.6,matched,,镇江市,156321100,unique_exact_or_prefix,82520.7733640123
2022,长春,长春,62.8,matched,,长春市,156220100,unique_exact_or_prefix,225147.127276863
2022,长沙,长沙,75,matched,,长沙市,156430100,unique_exact_or_prefix,154821.568586231
2022,长治,长治,41.7,matched,,长治市,156140400,unique_exact_or_prefix,60673.3934732937
2022,阜阳,阜阳,51,matched,,阜阳市,156341200,unique_exact_or_prefix,92013.9306965421
2022,阳江,阳江,44.4,matched,,阳江市,156441700,unique_exact_or_prefix,34108.9374170976
2022,阿克苏,阿克苏,40,matched,,阿克苏地区,156652900,unique_exact_or_prefix,111940.335936649
2022,随州,随州,41.8,matched,,随州市,156421300,unique_exact_or_prefix,10901.3101349887
2022,雅安,雅安,40.9,matched,,雅安市,156511800,unique_exact_or_prefix,10490.6894614313
2022,青岛,青岛,75.6,matched,,青岛市,156370200,unique_exact_or_prefix,202073.822779683
2022,鞍山,鞍山,48.9,matched,,鞍山市,156210300,unique_exact_or_prefix,46731.9134454643
2022,韶关,韶关,43.9,matched,,韶关市,156440200,unique_exact_or_prefix,32251.8062398247
2022,马鞍山,马鞍山,52.5,matched,,马鞍山市,156340500,unique_exact_or_prefix,40552.1898502008
2022,驻马店,驻马店,47.9,matched,,驻马店市,156411700,unique_exact_or_prefix,65808.9492904495
2022,鹤壁,鹤壁,43.4,matched,,鹤壁市,156410600,unique_exact_or_prefix,21218.2233128015
2022,黄冈,黄冈,44.2,matched,,黄冈市,156421100,unique_exact_or_prefix,38488.1507970305
2022,黄山,黄山,45.3,matched,,黄山市,156341000,unique_exact_or_prefix,6097.49000263214
2022,黄石,黄石,46.7,matched,,黄石市,156420200,unique_exact_or_prefix,25814.9925724422
2022,黔东南,黔东南,38.1,matched,,黔东南苗族侗族自治州,156522600,unique_exact_or_prefix,23286.2061106074
2022,黔南,黔南,44.5,matched,,黔南布依族苗族自治州,156522700,unique_exact_or_prefix,25401.6314317867
2022,黔西南州,黔西南州,39.4,matched,,黔西南布依族苗族自治州,156522300,explicit_alias,14590.5819722021
2022,齐齐哈尔,齐齐哈尔,53.5,matched,,齐齐哈尔市,156230200,unique_exact_or_prefix,37101.8853932586
2022,龙岩,龙岩,51.7,matched,,龙岩市,156350800,unique_exact_or_prefix,35136.2605968938
2023,三亚,三亚,45.5,matched,,三亚市,156460200,unique_exact_or_prefix,25723.8334207553
2023,三明,三明,54.6,matched,,三明市,156350400,unique_exact_or_prefix,28371.9547054913
2023,三门峡,三门峡,45.4,matched,,三门峡市,156411200,unique_exact_or_prefix,22416.8613254585
2023,上海,上海,93.6,matched,,上海市,156310000,unique_exact_or_prefix,553330.807009561
2023,上饶,上饶,50.2,matched,,上饶市,156361100,unique_exact_or_prefix,44513.0973775158
2023,东莞,东莞,74.2,matched,,东莞市,156441900,unique_exact_or_prefix,230320.240238088
2023,东营,东营,62.4,matched,,东营市,156370500,unique_exact_or_prefix,104043.107912793
2023,中山,中山,66.6,matched,,中山市,156442000,unique_exact_or_prefix,103694.913274263
2023,临汾,临汾,42.4,matched,,临汾市,156141000,unique_exact_or_prefix,50707.2384524261
2023,临沂,临沂,63.1,matched,,临沂市,156371300,unique_exact_or_prefix,162937.046866921
2023,丽水,丽水,46.7,matched,,丽水市,156331100,unique_exact_or_prefix,41935.6783325728
2023,乌兰察布,乌兰察布,50.3,matched,,乌兰察布市,156150900,unique_exact_or_prefix,35760.4825601615
2023,乌鲁木齐,乌鲁木齐,70,matched,,乌鲁木齐市,156650100,unique_exact_or_prefix,144888.145992892
2023,乐山,乐山,41.5,matched,,乐山市,156511100,unique_exact_or_prefix,25338.8668787484
2023,九江,九江,56.6,matched,,九江市,156360400,unique_exact_or_prefix,51902.1535904221
2023,亳州,亳州,42.7,matched,,亳州市,156341600,unique_exact_or_prefix,39201.6567888176
2023,伊犁,伊犁,52.6,matched,,伊犁哈萨克自治州,156654000,unique_exact_or_prefix,65980.0901531836
2023,佛山,佛山,75.2,matched,,佛山市,156440600,unique_exact_or_prefix,190914.096298764
2023,保定,保定,54.4,matched,,保定市,156130600,unique_exact_or_prefix,187723.999362421
2023,保山,保山,40.5,matched,,保山市,156530500,unique_exact_or_prefix,16461.3404873469
2023,信阳,信阳,55.1,matched,,信阳市,156411500,unique_exact_or_prefix,43609.2539533494
2023,克拉玛依,克拉玛依,47.6,matched,,克拉玛依市,156650200,unique_exact_or_prefix,57424.3920556545
2023,六安,六安,44.2,matched,,六安市,156341500,unique_exact_or_prefix,53164.6749983315
2023,六盘水,六盘水,41.5,matched,,六盘水市,156520200,unique_exact_or_prefix,19957.7718508903
2023,兰州,兰州,69.2,matched,,兰州市,156620100,unique_exact_or_prefix,75240.7718803135
2023,内江,内江,41.7,matched,,内江市,156511000,unique_exact_or_prefix,20221.6524801151
2023,凉山,凉山,40,matched,,凉山彝族自治州,156513400,unique_exact_or_prefix,39548.2840334182
2023,包头,包头,63.2,matched,,包头市,156150200,unique_exact_or_prefix,75910.1294066448
2023,北京,北京,92.4,matched,,北京市,156110000,unique_exact_or_prefix,501101.449823083
2023,北海,北海,56.8,matched,,北海市,156450500,unique_exact_or_prefix,25736.0657828289
2023,十堰,十堰,48.9,matched,,十堰市,156420300,unique_exact_or_prefix,21765.865469106
2023,南京,南京,84.8,matched,,南京市,156320100,unique_exact_or_prefix,244375.566327205
2023,南充,南充,53.1,matched,,南充市,156511300,unique_exact_or_prefix,48834.4975250903
2023,南宁,南宁,72.1,matched,,南宁市,156450100,unique_exact_or_prefix,119192.122509595
2023,南平,南平,55.9,matched,,南平市,156350700,unique_exact_or_prefix,38152.4411791105
2023,南昌,南昌,71.2,matched,,南昌市,156360100,unique_exact_or_prefix,112872.453047284
2023,南通,南通,75.5,matched,,南通市,156320600,unique_exact_or_prefix,188760.51258567
2023,南阳,南阳,55.5,matched,,南阳市,156411300,unique_exact_or_prefix,70245.7757637977
2023,厦门,厦门,77.3,matched,,厦门市,156350200,unique_exact_or_prefix,109711.113470179
2023,台州,台州,67.8,matched,,台州市,156331000,unique_exact_or_prefix,130497.393140204
2023,合肥,合肥,78.8,matched,,合肥市,156340100,unique_exact_or_prefix,228499.398796251
2023,吉安,吉安,51.8,matched,,吉安市,156360800,unique_exact_or_prefix,27007.8257895984
2023,吉林,吉林,46.3,matched,,吉林市,156220200,unique_exact_or_prefix,40500.6648500424
2023,吕梁,吕梁,39.2,matched,,吕梁市,156141100,unique_exact_or_prefix,58210.5714178511
2023,周口,周口,60.6,matched,,周口市,156411600,unique_exact_or_prefix,80690.0549153655
2023,呼伦贝尔,呼伦贝尔,45,matched,,呼伦贝尔市,156150700,unique_exact_or_prefix,28619.0791836098
2023,呼和浩特,呼和浩特,73.3,matched,,呼和浩特市,156150100,unique_exact_or_prefix,106355.31346015
2023,咸宁,咸宁,41.8,matched,,咸宁市,156421200,unique_exact_or_prefix,18849.9785139949
2023,咸阳,咸阳,66.9,matched,,咸阳市,156610400,unique_exact_or_prefix,105855.835007856
2023,哈尔滨,哈尔滨,64.8,matched,,哈尔滨市,156230100,unique_exact_or_prefix,145183.053034706
2023,唐山,唐山,63.4,matched,,唐山市,156130200,unique_exact_or_prefix,180756.684035463
2023,商丘,商丘,54,matched,,商丘市,156411400,unique_exact_or_prefix,80477.8066717499
2023,喀什,喀什,40.2,matched,,喀什地区,156653100,unique_exact_or_prefix,62621.1698710727
2023,嘉兴,嘉兴,68.5,matched,,嘉兴市,156330400,unique_exact_or_prefix,186128.056789185
2023,大同,大同,44.5,matched,,大同市,156140200,unique_exact_or_prefix,77257.0207402295
2023,大庆,大庆,59.2,matched,,大庆市,156230600,unique_exact_or_prefix,87278.2886757248
2023,大理,大理,42.9,matched,,大理白族自治州,156532900,unique_exact_or_prefix,32988.2776988287
2023,大连,大连,67.2,matched,,大连市,156210200,unique_exact_or_prefix,119578.777504939
2023,天水,天水,44.3,matched,,天水市,156620500,unique_exact_or_prefix,21159.5089073555
2023,天津,天津,76.9,matched,,天津市,156120000,unique_exact_or_prefix,409507.635330761
2023,太原,太原,67.6,matched,,太原市,156140100,unique_exact_or_prefix,167212.005850689
2023,威海,威海,71.6,matched,,威海市,156371000,unique_exact_or_prefix,57447.1377786987
2023,娄底,娄底,43,matched,,娄底市,156431300,unique_exact_or_prefix,18157.3528547605
2023,孝感,孝感,48.4,matched,,孝感市,156420900,unique_exact_or_prefix,35269.6998760046
2023,宁德,宁德,54.1,matched,,宁德市,156350900,unique_exact_or_prefix,55525.4812299967
2023,宁波,宁波,80.2,matched,,宁波市,156330200,unique_exact_or_prefix,307252.70997916
2023,安庆,安庆,53.1,matched,,安庆市,156340800,unique_exact_or_prefix,44370.2163023079
2023,安康,安康,39.4,matched,,安康市,156610900,unique_exact_or_prefix,15336.3339899853
2023,安阳,安阳,48.4,matched,,安阳市,156410500,unique_exact_or_prefix,62573.7693547562
2023,宜宾,宜宾,54.2,matched,,宜宾市,156511500,unique_exact_or_prefix,35007.5621868877
2023,宜昌,宜昌,65.5,matched,,宜昌市,156420500,unique_exact_or_prefix,45033.70275163
2023,宜春,宜春,49.1,matched,,宜春市,156360900,unique_exact_or_prefix,49234.9408368148
2023,宝鸡,宝鸡,54.8,matched,,宝鸡市,156610300,unique_exact_or_prefix,36811.3905356052
2023,宣城,宣城,41.7,matched,,宣城市,156341800,unique_exact_or_prefix,35279.2499139697
2023,宿州,宿州,48.2,matched,,宿州市,156341300,unique_exact_or_prefix,56296.5173807705
2023,宿迁,宿迁,60.7,matched,,宿迁市,156321300,unique_exact_or_prefix,79601.5630629572
2023,岳阳,岳阳,54.7,matched,,岳阳市,156430600,unique_exact_or_prefix,34654.2340139913
2023,巴音郭楞,巴音郭楞,39.6,matched,,巴音郭楞蒙古自治州,156652800,unique_exact_or_prefix,79137.4219199723
2023,常州,常州,70.8,matched,,常州市,156320400,unique_exact_or_prefix,151578.652353597
2023,常德,常德,57.8,matched,,常德市,156430700,unique_exact_or_prefix,30780.4178716416
2023,平顶山,平顶山,54.5,matched,,平顶山市,156410400,unique_exact_or_prefix,51245.9220956522
2023,广元,广元,39.8,matched,,广元市,156510800,unique_exact_or_prefix,14641.0756996066
2023,广安,广安,42.3,matched,,广安市,156511600,unique_exact_or_prefix,23564.9004659854
2023,广州,广州,87.9,matched,,广州市,156440100,unique_exact_or_prefix,310333.311987125
2023,廊坊,廊坊,62.5,matched,,廊坊市,156131000,unique_exact_or_prefix,130368.569800363
2023,延安,延安,47.9,matched,,延安市,156610600,unique_exact_or_prefix,58573.7447829125
2023,开封,开封,61.5,matched,,开封市,156410200,unique_exact_or_prefix,60741.5932925346
2023,张家口,张家口,54.2,matched,,张家口市,156130700,unique_exact_or_prefix,59970.2954863815
2023,徐州,徐州,65.8,matched,,徐州市,156320300,unique_exact_or_prefix,147248.119643449
2023,德州,德州,60.9,matched,,德州市,156371400,unique_exact_or_prefix,71480.8279947767
2023,德阳,德阳,56.5,matched,,德阳市,156510600,unique_exact_or_prefix,48566.9467460315
2023,忻州,忻州,41,matched,,忻州市,156140900,unique_exact_or_prefix,48061.7079561248
2023,怀化,怀化,42,matched,,怀化市,156431200,unique_exact_or_prefix,18336.9688868242
2023,恩施,恩施,40.8,matched,,恩施土家族苗族自治州,156422800,unique_exact_or_prefix,19000.9055856275
2023,惠州,惠州,69.4,matched,,惠州市,156441300,unique_exact_or_prefix,157819.081718681
2023,成都,成都,90.1,matched,,成都市,156510100,unique_exact_or_prefix,327913.757923044
2023,扬州,扬州,72.3,matched,,扬州市,156321000,unique_exact_or_prefix,113374.316577911
2023,承德,承德,49.4,matched,,承德市,156130800,unique_exact_or_prefix,43630.6845564482
2023,抚州,抚州,42.4,matched,,抚州市,156361000,unique_exact_or_prefix,24220.73282864
2023,抚顺,抚顺,40.9,matched,,抚顺市,156210400,unique_exact_or_prefix,26266.2045164651
2023,拉萨,拉萨,57.1,matched,,拉萨市,156540100,unique_exact_or_prefix,31531.8710039307
2023,揭阳,揭阳,54.8,matched,,揭阳市,156445200,unique_exact_or_prefix,86491.8682601297
2023,攀枝花,攀枝花,43.3,matched,,攀枝花市,156510400,unique_exact_or_prefix,13647.7430245834
2023,新乡,新乡,53.7,matched,,新乡市,156410700,unique_exact_or_prefix,86823.2693440288
2023,新余,新余,40.9,matched,,新余市,156360500,unique_exact_or_prefix,11959.5401996645
2023,无锡,无锡,81.1,matched,,无锡市,156320200,unique_exact_or_prefix,207110.840094315
2023,日照,日照,52.5,matched,,日照市,156371100,unique_exact_or_prefix,41731.467082529
2023,昆明,昆明,71.3,matched,,昆明市,156530100,unique_exact_or_prefix,155333.710517866
2023,昌吉,昌吉,46.5,matched,,昌吉回族自治州,156652300,unique_exact_or_prefix,95328.7447327946
2023,昭通,昭通,38.3,matched,,昭通市,156530600,unique_exact_or_prefix,27175.6047806342
2023,晋中,晋中,45.1,matched,,晋中市,156140700,unique_exact_or_prefix,75519.9989267204
2023,晋城,晋城,46,matched,,晋城市,156140500,unique_exact_or_prefix,42600.7466907057
2023,普洱,普洱,40.1,matched,,普洱市,156530800,unique_exact_or_prefix,13535.9517756747
2023,景德镇,景德镇,40.9,matched,,景德镇市,156360200,unique_exact_or_prefix,20215.6528247903
2023,曲靖,曲靖,50.1,matched,,曲靖市,156530300,unique_exact_or_prefix,57931.9366173482
2023,朔州,朔州,40.4,matched,,朔州市,156140600,unique_exact_or_prefix,51218.3927050614
2023,杭州,杭州,92.9,matched,,杭州市,156330100,unique_exact_or_prefix,307827.639523583
2023,枣庄,枣庄,50.5,matched,,枣庄市,156370400,unique_exact_or_prefix,50174.7086974163
2023,柳州,柳州,65.1,matched,,柳州市,156450200,unique_exact_or_prefix,47760.320244173
2023,株洲,株洲,54,matched,,株洲市,156430200,unique_exact_or_prefix,25649.203742642
2023,桂林,桂林,57,matched,,桂林市,156450300,unique_exact_or_prefix,32943.3441325571
2023,梅州,梅州,42,matched,,梅州市,156441400,unique_exact_or_prefix,35382.9911461419
2023,梧州,梧州,41.2,matched,,梧州市,156450400,unique_exact_or_prefix,19929.8330521121
2023,楚雄,楚雄,38.2,matched,,楚雄彝族自治州,156532300,unique_exact_or_prefix,23934.0058434482
2023,榆林,榆林,62.8,matched,,榆林市,156610800,unique_exact_or_prefix,175493.953888138
2023,武汉,武汉,81.2,matched,,武汉市,156420100,unique_exact_or_prefix,273523.256900835
2023,毕节,毕节,43.3,matched,,毕节市,156520500,unique_exact_or_prefix,27250.3475614492
2023,毫州,毫州,47.4,quarantined,unresolved_spelling_collision: 2023 also contains 亳州=42.7; the boundary asset has one 亳州市 geometry and no 毫州市 geometry,,,none,
2023,永州,永州,47.5,matched,,永州市,156431100,unique_exact_or_prefix,21529.2267602051
2023,汉中,汉中,49.6,matched,,汉中市,156610700,unique_exact_or_prefix,31718.6004977712
2023,汕头,汕头,63.7,matched,,汕头市,156440500,unique_exact_or_prefix,90321.1693906069
2023,汕尾,汕尾,40.9,matched,,汕尾市,156441500,unique_exact_or_prefix,55021.5924164557
2023,江门,江门,66,matched,,江门市,156440700,unique_exact_or_prefix,106916.925282206
2023,池州,池州,44.9,matched,,池州市,156341700,unique_exact_or_prefix,16771.3906317113
2023,沈阳,沈阳,72,matched,,沈阳市,156210100,unique_exact_or_prefix,191843.94243101
2023,沧州,沧州,63.4,matched,,沧州市,156130900,unique_exact_or_prefix,120307.225380393
2023,河池,河池,39.2,matched,,河池市,156451200,unique_exact_or_prefix,15741.1774588169
2023,泉州,泉州,71.5,matched,,泉州市,156350500,unique_exact_or_prefix,201312.114286426
2023,泰安,泰安,54.4,matched,,泰安市,156370900,unique_exact_or_prefix,56050.588285491
2023,泰州,泰州,66.7,matched,,泰州市,156321200,unique_exact_or_prefix,118658.499892127
2023,泸州,泸州,52.6,matched,,泸州市,156510500,unique_exact_or_prefix,23845.5382492734
2023,洛阳,洛阳,62.9,matched,,洛阳市,156410300,unique_exact_or_prefix,96500.3189847539
2023,济南,济南,77.1,matched,,济南市,156370100,unique_exact_or_prefix,184695.338687751
2023,济宁,济宁,62.8,matched,,济宁市,156370800,unique_exact_or_prefix,100227.243780976
2023,海东,海东,39.2,matched,,海东市,156630200,unique_exact_or_prefix,29415.5718810367
2023,海口,海口,64.3,matched,,海口市,156460100,unique_exact_or_prefix,48359.3831558601
2023,海西,海西,39,matched,,海西蒙古族藏族自治州,156632800,unique_exact_or_prefix,31573.0176292878
2023,淄博,淄博,69.1,matched,,淄博市,156370300,unique_exact_or_prefix,89397.0857928187
2023,淮北,淮北,41.2,matched,,淮北市,156340600,unique_exact_or_prefix,28639.5652605122
2023,淮南,淮南,40.8,matched,,淮南市,156340400,unique_exact_or_prefix,39218.4522999072
2023,淮安,淮安,67.3,matched,,淮安市,156320800,unique_exact_or_prefix,93458.6653978091
2023,深圳,深圳,92,matched,,深圳市,156440300,unique_exact_or_prefix,215029.139166634
2023,清远,清远,47.8,matched,,清远市,156441800,unique_exact_or_prefix,55940.3374006762
2023,温州,温州,73.3,matched,,温州市,156330300,unique_exact_or_prefix,191646.933451826
2023,渭南,渭南,42.3,matched,,渭南市,156610500,unique_exact_or_prefix,50011.7631521833
2023,湖州,湖州,62.2,matched,,湖州市,156330500,unique_exact_or_prefix,113756.623082036
2023,湘潭,湘潭,53.5,matched,,湘潭市,156430300,unique_exact_or_prefix,24753.2416846743
2023,湛江,湛江,61.4,matched,,湛江市,156440800,unique_exact_or_prefix,98193.1344992479
2023,滁州,滁州,54.5,matched,,滁州市,156341100,unique_exact_or_prefix,94735.3626227191
2023,滨州,滨州,63.5,matched,,滨州市,156371600,unique_exact_or_prefix,91527.1645558848
2023,漯河,漯河,45.7,matched,,漯河市,156411100,unique_exact_or_prefix,32089.3788277696
2023,漳州,漳州,63.3,matched,,漳州市,156350600,unique_exact_or_prefix,124163.569888928
2023,潍坊,潍坊,72.5,matched,,潍坊市,156370700,unique_exact_or_prefix,166727.267634017
2023,潮州,潮州,44.2,matched,,潮州市,156445100,unique_exact_or_prefix,43506.1603391311
2023,濮阳,濮阳,42,matched,,濮阳市,156410900,unique_exact_or_prefix,51583.5869709029
2023,烟台,烟台,74.4,matched,,烟台市,156370600,unique_exact_or_prefix,124909.00500415
2023,焦作,焦作,56.3,matched,,焦作市,156410800,unique_exact_or_prefix,47310.0198446437
2023,牡丹江,牡丹江,52.4,matched,,牡丹江市,156231000,unique_exact_or_prefix,24741.6345397197
2023,玉林,玉林,45.5,matched,,玉林市,156450900,unique_exact_or_prefix,35077.9294094974
2023,玉溪,玉溪,55.4,matched,,玉溪市,156530400,unique_exact_or_prefix,28585.6147300042
2023,珠海,珠海,71.7,matched,,珠海市,156440400,unique_exact_or_prefix,63183.8988357404
2023,甘南,甘南,37.6,matched,,甘南藏族自治州,156623000,unique_exact_or_prefix,6718.10881372994
2023,百色,百色,40.6,matched,,百色市,156451000,unique_exact_or_prefix,29683.5035921092
2023,益阳,益阳,50.2,matched,,益阳市,156430900,unique_exact_or_prefix,16929.3054473106
2023,盐城,盐城,61.4,matched,,盐城市,156320900,unique_exact_or_prefix,143839.255323495
2023,盘锦,盘锦,45.3,matched,,盘锦市,156211100,unique_exact_or_prefix,42548.1388818554
2023,眉山,眉山,41.4,matched,,眉山市,156511400,unique_exact_or_prefix,35054.6255799027
2023,石嘴山,石嘴山,41.3,matched,,石嘴山市,156640200,unique_exact_or_prefix,24375.93525089
2023,石家庄,石家庄,67.1,matched,,石家庄市,156130100,unique_exact_or_prefix,163769.449025444
2023,福州,福州,79.3,matched,,福州市,156350100,unique_exact_or_prefix,159612.187677059
2023,秦皇岛,秦皇岛,56.8,matched,,秦皇岛市,156130300,unique_exact_or_prefix,51099.8231236752
2023,红河,红河,48.2,matched,,红河哈尼族彝族自治州,156532500,unique_exact_or_prefix,39699.0968055216
2023,绍兴,绍兴,71,matched,,绍兴市,156330600,unique_exact_or_prefix,139851.704780645
2023,绥化,绥化,40.6,matched,,绥化市,156231200,unique_exact_or_prefix,26241.9188321029
2023,绵阳,绵阳,66.1,matched,,绵阳市,156510700,unique_exact_or_prefix,50524.3636988794
2023,聊城,聊城,46.2,matched,,聊城市,156371500,unique_exact_or_prefix,78958.0283866181
2023,肇庆,肇庆,56.7,matched,,肇庆市,156441200,unique_exact_or_prefix,61445.6849880228
2023,自贡,自贡,43.8,matched,,自贡市,156510300,unique_exact_or_prefix,19815.8126404907
2023,舟山,舟山,40.9,matched,,舟山市,156330900,unique_exact_or_prefix,33465.0155257272
2023,芜湖,芜湖,66.4,matched,,芜湖市,156340200,unique_exact_or_prefix,75091.9485491898
2023,苏州,苏州,83.1,matched,,苏州市,156320500,unique_exact_or_prefix,463340.929075064
2023,茂名,茂名,55.4,matched,,茂名市,156440900,unique_exact_or_prefix,60339.7662114676
2023,荆州,荆州,48,matched,,荆州市,156421000,unique_exact_or_prefix,41340.2485544228
2023,荆门,荆门,48.3,matched,,荆门市,156420800,unique_exact_or_prefix,19642.4268393554
2023,莆田,莆田,53.4,matched,,莆田市,156350300,unique_exact_or_prefix,60368.3355170432
